#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
2.63,7,22182.443684
5.436667,7,22205.508038
3.446667,7,22228.348934
2.996667,7,22250.859917
5.113333,7,22273.340346
2.763333,7,22296.132344
6.173333,7,22319.64496
5.186667,7,22342.146684
3.96,7,22364.699572
3.376667,7,22387.392153
4.56,7,22410.117559
4.746667,7,22432.857269
2.556667,7,22455.383644
5.833333,7,22478.435753
7.94,7,22501.84417
5.91,7,22524.694014
3.286667,7,22547.327183
5.026667,7,22570.418298
3.9,7,22593.132805
3.966667,7,22616.064891
8.016667,7,22639.517987
5.71,7,22662.145528
5.103333,7,22684.724745
3.96,7,22708.283093
3.286667,7,22730.76648
7.456667,7,22753.214487
2.383333,7,22775.780762
6.966667,7,22798.927644
3.64,7,22821.661522
6.12,7,22844.565624
4.013333,7,22867.405343
6.383333,7,22890.897871
4.88,7,22913.303205
4.28,7,22936.617362
5.026667,7,22959.174462
7.163333,7,22982.329718
7.953333,7,23005.138171
3.453333,7,23028.84895
5.683333,7,23051.358278
9.713333,7,23074.863575
1.23,7,23097.411502
6.97,7,23119.877247
6.05,7,23142.534119
6.773333,7,23165.948558
3.113333,7,23189.430068
5.933333,7,23212.336587
7.2,7,23235.091912
4.19,7,23258.119328
8.213333,7,23281.832421
5.843333,7,23304.315012
3.063333,7,23326.815823
2.293333,7,23349.353787
5.316667,7,23371.916503
5.273333,7,23395.096689
2.9,7,23418.164632
7.226667,7,23440.986232
6.89,7,23463.693618
4.1,7,23486.556852
6.353333,7,23509.343544
7.19,7,23533.049334
5.48,7,23556.523637
5.176667,7,23579.761031
2.253333,7,23602.274886
4.893333,7,23624.850363
5.833333,7,23647.397525
4.116667,7,23669.973514
4.223333,7,23692.527385
5.57,7,23715.986192
5.336667,7,23739.247294
3.93,7,23761.796052
6.07,7,23784.612108
5.83,7,23807.200511
4.603333,7,23830.074627
5.59,7,23852.93111
7.26,7,23876.092236
3.95,7,23898.850435
5.816667,7,23922.00122
7.113333,7,23945.183904
7.02,7,23967.997508
3.25,7,23991.613901
4.21,7,24014.032488
6.536667,7,24036.40258
2.683333,7,24059.287274
3.766667,7,24081.905822
4.896667,7,24104.418643
7.166667,7,24127.348975
3.403333,7,24150.520687
4.536667,7,24173.383697
5.643333,7,24197.027002
2.606667,7,24219.514037
7.026667,7,24242.262867
5.493333,7,24265.063068
6.493333,7,24288.088605
3.576667,7,24311.361903
6.043333,7,24334.364577
5.63,7,24356.94091
3.76,7,24379.577596
6.45,7,24402.729402
4.943333,7,24425.540186
