#{"t_start": 1661011954.6997313, "env_id": null}
r,l,t
1.536667,7,24669.803236
8.91,7,24693.039299
5.26,7,24716.520995
2.41,7,24739.926173
8.05,7,24763.658215
4.77,7,24786.918505
4.573333,7,24809.924885
7.38,7,24834.029516
5.32,7,24856.742847
5.68,7,24880.375657
1.663333,7,24903.786752
5.243333,7,24927.411636
-1.923333,7,24949.761234
8.643333,7,24973.555535
8.513333,7,24997.196049
2.33,7,25021.291411
1.92,7,25044.638061
-1.353333,7,25068.021179
7.87,7,25091.578933
-0.603333,7,25114.315144
6.23,7,25138.321536
9.646667,7,25161.904092
5.696667,7,25186.050243
2.03,7,25209.997825
8.006667,7,25234.070681
11.51,7,25257.676449
8.07,7,25281.530978
4.66,7,25304.921497
1.05,7,25327.964005
8.516667,7,25352.56
0.713333,7,25376.060058
7.296667,7,25399.726017
8.13,7,25423.554755
4.006667,7,25447.33851
11.023333,7,25471.56252
9.606667,7,25494.965878
9.6,7,25518.925855
0.123333,7,25542.761645
8.17,7,25566.014974
15.03,7,25589.913204
5.4,7,25613.885042
8.88,7,25637.078498
3.1,7,25660.67722
-1.73,7,25684.413005
5.953333,7,25708.536735
1.296667,7,25732.088075
-1.416667,7,25755.87941
2.553333,7,25779.875816
0.296667,7,25803.388899
1.96,7,25826.774614
7.4,7,25850.607115
-1.016667,7,25874.175568
-2.8,7,25897.691297
15.3,7,25921.290559
5.13,7,25944.577101
5.263333,7,25968.736423
8.73,7,25992.246287
7.94,7,26016.319226
8.066667,7,26040.544259
6.21,7,26064.470035
-3.28,7,26088.189641
4.48,7,26112.692672
7.1,7,26136.902191
-0.12,7,26161.440608
3.573333,7,26185.681036
8.14,7,26209.027713
9.17,7,26232.840852
3.433333,7,26256.45113
4.8,7,26280.423714
4.663333,7,26304.813982
5.59,7,26328.784899
9.503333,7,26352.971269
7.62,7,26376.732693
9.23,7,26400.422653
12.86,7,26424.190294
2.823333,7,26448.298362
5.073333,7,26471.826319
11.613333,7,26496.158438
3.33,7,26520.502424
-1.256667,7,26544.324531
4.666667,7,26568.445305
13.263333,7,26592.133862
5.546667,7,26615.574709
4.986667,7,26639.296275
5.83,7,26663.176193
5.96,7,26687.269027
13.903333,7,26711.034092
2.37,7,26735.226733
2.763333,7,26759.069641
8.07,7,26783.433095
9.856667,7,26807.338974
5.63,7,26831.685479
5.956667,7,26855.813376
13.76,7,26879.483941
-1.39,7,26904.099528
12.39,7,26928.498949
6.486667,7,26951.693622
10.453333,7,26975.44746
-1.056667,7,26999.123649
12.023333,7,27023.509496
-0.056667,7,27047.645543
13.79,7,27071.235867
5.903333,7,27094.817255
3.376667,7,27119.047222
10.916667,7,27142.507802
12.616667,7,27167.042232
6.83,7,27191.595712
15.04,7,27215.646836
3.863333,7,27239.719421
13.9,7,27264.034389
0.15,7,27287.677471
1.07,7,27311.979887
3.043333,7,27335.470662
5.26,7,27359.020469
5.413333,7,27382.936085
9.096667,7,27406.675667
11.14,7,27430.820554
3.963333,7,27454.617208
4.67,7,27479.031471
10.6,7,27503.151068
1.326667,7,27527.480835
7.783333,7,27551.814147
6.633333,7,27576.360097
10.83,7,27600.552329
4.95,7,27624.688242
3.116667,7,27648.309802
10.263333,7,27672.406542
-1.93,7,27696.413952
7.83,7,27720.78059
4.89,7,27744.994179
2.17,7,27768.903999
11.583333,7,27793.01188
8.87,7,27817.348077
2.083333,7,27841.449821
10.4,7,27865.775451
10.566667,7,27890.042212
11.463333,7,27914.004122
5.606667,7,27937.416209
12.1,7,27960.905285
6.81,7,27984.501381
11.11,7,28008.374596
7.97,7,28032.535053
7.076667,7,28056.127275
9.446667,7,28079.754079
14.37,7,28103.281938
2.09,7,28127.286982
6.283333,7,28151.430528
8.013333,7,28174.726382
7.956667,7,28199.101584
13.613333,7,28223.738542
6.876667,7,28247.367281
5.596667,7,28271.739182
10.306667,7,28295.141659
-1.9,7,28319.737181
5.826667,7,28343.790834
10.523333,7,28367.97203
14.4,7,28391.611784
7.023333,7,28416.336196
8.03,7,28440.38493
10.15,7,28464.791756
1.056667,7,28489.071947
2.586667,7,28512.927283
15.0,7,28537.301571
11.556667,7,28560.956774
3.866667,7,28585.287793
5.336667,7,28609.696899
6.24,7,28633.924356
7.63,7,28658.05693
11.166667,7,28682.433887
2.7,7,28706.097025
10.16,7,28729.531551
10.26,7,28753.483161
12.753333,7,28777.859887
4.04,7,28801.828425
10.323333,7,28826.257061
7.84,7,28849.833232
9.156667,7,28874.143711
3.92,7,28898.049077
4.16,7,28921.859847
-0.176667,7,28945.89202
9.376667,7,28969.452157
11.57,7,28993.873022
6.37,7,29018.027918
7.76,7,29041.811706
12.83,7,29065.644579
0.14,7,29090.033004
7.54,7,29114.231317
12.84,7,29137.877482
10.373333,7,29162.029997
4.49,7,29186.206629
15.36,7,29210.756435
9.696667,7,29234.661006
5.826667,7,29258.986753
10.94,7,29282.500728
4.093333,7,29306.438255
14.37,7,29330.241172
13.73,7,29354.260135
9.523333,7,29378.378589
4.823333,7,29402.356243
4.85,7,29426.666634
7.03,7,29450.649283
3.54,7,29475.104381
8.526667,7,29498.974327
6.23,7,29522.677464
10.213333,7,29546.593895
2.193333,7,29571.002098
15.813333,7,29595.303723
12.66,7,29619.759018
5.586667,7,29644.262054
5.64,7,29667.977453
9.006667,7,29691.928004
13.34,7,29715.621315
3.876667,7,29739.519753
8.34,7,29763.275062
6.7,7,29787.541026
10.343333,7,29810.937689
-6.0,7,29833.516674
-6.0,7,29856.107802
-6.0,7,29878.722054
-6.0,7,29901.215608
-6.0,7,29923.797315
-6.0,7,29946.403167
-6.0,7,29968.985045
-6.0,7,29991.634137
-6.0,7,30014.245548
-6.0,7,30036.844471
-6.0,7,30059.438508
-6.0,7,30081.882934
-6.0,7,30104.481288
-6.0,7,30127.086126
-6.0,7,30149.65999
-6.0,7,30172.219261
-6.0,7,30194.807981
-6.0,7,30217.407926
-6.0,7,30239.970086
-6.0,7,30262.441012
-6.0,7,30285.050484
-6.0,7,30307.686307
-6.0,7,30330.319601
-6.0,7,30352.902556
-6.0,7,30375.504704
-6.0,7,30398.108904
-6.0,7,30420.662398
-6.0,7,30443.14559
-6.0,7,30465.715538
-6.0,7,30488.291157
-6.0,7,30510.8644
-6.0,7,30533.445301
-6.0,7,30555.997934
-6.0,7,30578.515455
-6.0,7,30601.093345
-6.0,7,30623.530374
-6.0,7,30646.092538
-6.0,7,30668.622757
-6.0,7,30691.159763
-6.0,7,30713.790996
-6.0,7,30736.374684
-6.0,7,30758.923947
-6.0,7,30781.474036
-6.0,7,30803.892601
-6.0,7,30826.407013
-6.0,7,30848.938002
-6.0,7,30871.476168
-6.0,7,30894.020774
-6.0,7,30916.578743
-6.0,7,30939.117858
-6.0,7,30961.654748
-6.0,7,30984.044088
-6.0,7,31006.563456
-6.0,7,31029.080195
-6.0,7,31051.603622
-6.0,7,31074.140936
-6.0,7,31096.633475
-6.0,7,31119.168434
-6.0,7,31141.708557
-6.0,7,31164.105438
-6.0,7,31186.61932
-6.0,7,31209.166156
-6.0,7,31231.671425
-6.0,7,31254.204456
-6.0,7,31276.746033
-6.0,7,31299.241362
-6.0,7,31321.728338
-6.0,7,31344.097251
-6.0,7,31366.614153
-6.0,7,31389.138135
-6.0,7,31411.655552
-6.0,7,31434.144481
-6.0,7,31456.622265
-6.0,7,31479.130525
-6.0,7,31501.639779
-6.0,7,31524.009902
-6.0,7,31546.491879
-6.0,7,31568.963306
-6.0,7,31591.450799
-6.0,7,31613.930001
-6.0,7,31636.417496
-6.0,7,31658.94212
-6.0,7,31681.452175
-6.0,7,31703.865636
-6.0,7,31726.337778
-6.0,7,31748.818749
-6.0,7,31771.326021
-6.0,7,31793.825708
-6.0,7,31816.335454
-6.0,7,31838.809773
-6.0,7,31861.287594
-6.0,7,31883.692213
-6.0,7,31906.183331
-6.0,7,31928.678721
-6.0,7,31951.160684
-6.0,7,31973.612509
-6.0,7,31996.114028
-6.0,7,32018.5977
-6.0,7,32041.110226
-6.0,7,32063.493432
-6.0,7,32086.005333
-6.0,7,32108.517465
-6.0,7,32131.01093
-6.0,7,32153.503341
-6.0,7,32176.00975
-6.0,7,32198.485173
-6.0,7,32220.973168
-6.0,7,32243.350824
-6.0,7,32265.858286
-6.0,7,32288.373424
-6.0,7,32310.917989
-6.0,7,32333.405541
-6.0,7,32355.919884
-6.0,7,32378.425861
-6.0,7,32400.924948
-6.0,7,32423.303292
-6.0,7,32445.804232
-6.0,7,32468.320941
-6.0,7,32490.816709
-6.0,7,32513.302399
-6.0,7,32535.813416
-6.0,7,32558.297392
-6.0,7,32580.776989
-6.0,7,32603.192056
-6.0,7,32625.685766
-6.0,7,32648.157788
-6.0,7,32670.616958
-6.0,7,32693.078929
-6.0,7,32715.539507
-6.0,7,32738.013842
-6.0,7,32760.496815
-6.0,7,32782.891001
-6.0,7,32805.348833
-6.0,7,32827.799254
-6.0,7,32850.273413
-6.0,7,32872.782595
-6.0,7,32895.289231
-6.0,7,32917.741762
-6.0,7,32940.197393
-6.0,7,32962.586032
-6.0,7,32985.066253
-6.0,7,33007.516976
-6.0,7,33029.962428
-6.0,7,33052.460266
-6.0,7,33074.907455
