#{"t_start": 1661457521.2060063, "env_id": null}
r,l,t
0.0,8,55556.929934
0.0,8,55580.919518
0.0,8,55604.902756
0.0,8,55629.096242
0.0,8,55653.289577
0.0,8,55677.328686
0.0,8,55701.259103
0.0,8,55725.235062
0.0,8,55749.441516
0.0,8,55773.478213
0.0,8,55797.452465
0.0,8,55821.427144
0.0,8,55845.618697
0.0,8,55869.666173
0.0,8,55893.738417
0.0,8,55917.791775
0.0,8,55941.952396
0.0,8,55966.014047
0.0,8,55990.000386
0.0,8,56013.988403
0.0,8,56038.118204
0.0,8,56062.236043
0.0,8,56086.264777
0.0,8,56110.322453
0.0,8,56134.465095
0.0,8,56158.632127
0.0,8,56182.658144
0.0,8,56206.660708
0.0,8,56230.864773
0.0,8,56255.215772
0.0,8,56279.338667
0.0,8,56303.406362
0.0,8,56327.660587
0.0,8,56352.123301
0.0,8,56376.291052
0.0,8,56400.343012
0.0,8,56424.420698
0.0,8,56448.649756
0.0,8,56472.789061
0.0,8,56496.851572
0.0,8,56520.925163
0.0,8,56545.094388
0.0,8,56569.193806
0.0,8,56593.190377
0.0,8,56617.304441
0.0,8,56641.498573
0.0,8,56665.596059
0.0,8,56689.578333
0.0,8,56713.591312
0.0,8,56737.778643
0.0,8,56761.967986
0.0,8,56785.932325
0.0,8,56809.934322
0.0,8,56834.19961
0.0,8,56858.269455
0.0,8,56882.249169
0.0,8,56906.359999
0.0,8,56930.642024
0.0,8,56954.855416
0.0,8,56978.835378
0.0,8,57002.805472
0.0,8,57026.832077
0.0,8,57051.095205
0.0,8,57075.103339
0.0,8,57099.171363
0.0,8,57123.161141
0.0,8,57147.466025
0.0,8,57171.547857
0.0,8,57195.551543
0.0,8,57219.597218
0.0,8,57243.898654
0.0,8,57268.018477
0.0,8,57292.132089
0.0,8,57316.173948
0.0,8,57340.370534
0.0,8,57364.507566
0.0,8,57388.615755
0.0,8,57412.731505
0.0,8,57436.922702
0.0,8,57461.256581
0.0,8,57485.270749
0.0,8,57509.241699
0.0,8,57533.526686
0.0,8,57557.792111
0.0,8,57581.868072
0.0,8,57605.834087
0.0,8,57629.933717
0.0,8,57654.19076
0.0,8,57678.293593
0.0,8,57702.360139
0.0,8,57726.42397
0.0,8,57750.617647
0.0,8,57774.808428
0.0,8,57798.902217
0.0,8,57822.907165
0.0,8,57847.079669
0.0,8,57871.254658
0.0,8,57895.345037
0.0,8,57919.538605
0.0,8,57943.723088
